x,y,AngX,AngKu,mvs,rms,tsoil
-108.055797285089,39.0138916310899,37.1124871774839,37.1315071328446,0.0429449271119901,0.0027318632875006,0
-108.055853473705,39.0141581574175,37.9533558169427,37.9758389741141,0.0411050220317854,0.00210689859565334,0
-108.055909662808,39.0144246836907,38.7730821240353,38.8000328405808,0.0447892111129649,0.00190763434678281,0
-108.055965852397,39.0146912099093,39.5713626199817,39.6041023822037,0.0412979121393621,0.00211444838890186,0
-108.056022042472,39.0149577360735,40.3491437987284,40.3877843208707,0.0556848827063578,0.00189212152514536,0
-108.056078233035,39.0152242621832,41.110903992141,41.1534583451446,0.0563348273984114,0.00145507564757733,0
-108.056134424083,39.0154907882384,41.8633759929455,41.9068337447296,0.050795728032091,0.00191164931044873,0
-108.056190615619,39.0157573142391,42.6105783958783,42.6533748025507,0.0502960909653339,0.00196173645768048,0
-108.056246807641,39.0160238401854,43.3505687622768,43.393476455541,0.0445583911541342,0.00225057585133609,0
-108.05630300015,39.0162903660772,44.0786265250652,44.1233597368116,0.0515647970896294,0.001782043846146,0
-108.056359193146,39.0165568919144,44.7905220867095,44.8376223177121,0.050107149602569,0.0020141005185189,0
-108.056415386628,39.0168234176972,45.4838980599338,45.5320840198895,0.0440642058789134,0.00236228889422869,0
-108.056471580597,39.0170899434256,46.1573093233105,46.2043889940214,0.0458107661124162,0.0025507071940588,0
-108.056527775053,39.0173564690994,46.8132187117756,46.8577626253739,0.0507654644526247,0.00219464906493913,0
-108.056583969995,39.0176229947187,47.4600187540056,47.5026983747619,0.0563720146260848,0.00228474723792911,0
-108.056640165424,39.0178895202836,48.1066755959593,48.1504044945071,0.0593070425630131,0.00226078562822469,0
-108.05669636134,39.0181560457939,48.7560044011308,48.8044320217272,0.0553627425850203,0.00156619166707014,0
-108.056752557743,39.0184225712498,49.4026726196708,49.4573357802373,0.0537804323111577,0.00169191576541776,0
-108.056808754632,39.0186890966512,50.0422878213653,50.1013053196173,0.04889359283172,0.00196994142788668,0
-108.056864952009,39.0189556219981,50.6745570764836,50.7338275647714,0.0527154630610817,0.00222564757417047,0
-108.055520861354,39.0109160041162,26.138808925879,26.1436173000329,0.0763589413184634,0.0108281115378637,0
-108.05574560224,39.0119821106444,30.4713309352536,30.4825290858892,0.0541567016498774,0.0117803298022742,0
-108.056082728165,39.0135812688024,36.2824398268641,36.2978086533118,0.0430514432446693,0.00164527885399226,0
-108.056138917522,39.0138477949714,37.1387616795781,37.1580590418445,0.0425145850078703,0.00187027004596538,0
-108.056195107366,39.014114321086,37.9704112354153,37.9948883189792,0.060771704732282,0.0017881940089605,0
-108.056251297697,39.014380847146,38.7774412823643,38.8082193985913,0.060427864704219,0.00154671321016483,0
-108.056307488514,39.0146473731516,39.5621651994017,39.5987100581007,0.0454823781393517,0.00224170808263736,0
-108.056363679818,39.0149138991026,40.3304566558693,40.370176291596,0.00302464915704146,0.0145700373343071,0
-108.056419871608,39.0151804249993,41.0889894548439,41.1291870614613,0.0552751275585012,0.00168980309671603,0
-108.056476063885,39.0154469508414,41.8417339193114,41.8816413047843,0.0437167694972428,0.0021729063556531,0
-108.056532256649,39.015713476629,42.5873102253601,42.628782991837,0.0501667025247392,0.00215906771822039,0
-108.0565884499,39.0159800023621,43.3213563165395,43.3665809726858,0.0525317103600647,0.00164418073657273,0
-108.056644643637,39.0162465280408,44.0420795163535,44.0911533541419,0.0473864207720668,0.00178329497540685,0
-108.056700837861,39.016513053665,44.7510759834625,44.8017029232074,0.0434665236291081,0.00214704896567646,0
-108.056757032572,39.0167795792347,45.4487539967348,45.4982355529644,0.0492317690018394,0.00214617576358827,0
-108.056813227769,39.0170461047498,46.131852560674,46.1788394852446,0.046732299469349,0.00254883668617176,0
-108.056869423453,39.0173126302105,46.7974150891164,46.8422164214536,0.0268466179860343,0.0111092056018022,0
-108.056925619624,39.0175791556168,47.447788346748,47.4920941873325,0.0465347563880823,0.00253452784215717,0
-108.056981816281,39.0178456809685,48.0886097506307,48.1349325986441,0.054248073116976,0.00188324733457975,0
-108.057038013426,39.0181122062657,48.7234874911888,48.774142480727,0.0546313071910417,0.00169736824725507,0
-108.057094211057,39.0183787315085,49.3538545913016,49.4094029807843,0.0508574749651022,0.00171828787958879,0
-108.057150409174,39.0186452566967,49.9823869460504,50.0412312207588,0.05116712133748,0.00185847443532528,0
-108.057206607779,39.0189117818305,50.6129047257064,50.6724664802191,0.0547548331748344,0.00195182419720909,0
-108.05726280687,39.0191783069097,51.2405677836133,51.2991266738024,0.0458244849779982,0.00266518515199375,0
-108.056592932099,39.0143370096158,38.7705214601341,38.8071129437449,0.0397804995747033,0.00179477674506772,0
-108.056649124145,39.0146035354083,39.5447406426683,39.5850848216624,0.0394070332619018,0.0022829498598803,0
-108.056705316677,39.0148700611462,40.3131494198306,40.3526119534522,0.0469249711531073,0.00233480807195044,0
-108.056761509695,39.0151365868297,41.07894923547,41.1151334729682,0.0512176179286462,0.00192202384194849,0
-108.056817703201,39.0154031124587,41.8368605106786,41.8712659837462,0.0456251386828736,0.00221865946253425,0
-108.056873897193,39.0156696380333,42.5779521834447,42.6146389998596,0.0511030182441604,0.00171791466509668,0
-108.056930091672,39.0159361635533,43.3002537040974,43.3418270380834,0.0488646803134436,0.00202093764715364,0
-108.056986286637,39.0162026890188,44.0099018685605,44.0558042860193,0.0525148678174275,0.00213131951768589,0
-108.057042482089,39.0164692144299,44.715371485897,44.7630047591075,0.0466008337855946,0.0020539416455148,0
-108.057098678028,39.0167357397864,45.417108034412,45.4643571701709,0.0476852404949408,0.00214056878172025,0
-108.057267268765,39.0175353155291,47.4282400777942,47.4761728255214,0.0389666462142604,0.00260445687423391,0
-108.057323466651,39.0178018406677,48.0630733126752,48.1134635414685,0.0478496972697536,0.00194344043787294,0
-108.057379665024,39.0180683657518,48.6876434875927,48.7411080627739,0.0483605823144536,0.00218660299824868,0
-108.057435863883,39.0183348907814,49.3069916892355,49.3633675956395,0.0449795873316221,0.00210234249869491,0
-108.05749206323,39.0186014157565,49.926820959576,49.9853405247325,0.0528364477069549,0.00186473237975336,0
-108.057548263063,39.0188679406771,50.5523792105334,50.61219220243,0.0520723401688978,0.00178815397276939,0
-108.057604463382,39.0191344655432,51.1800956954739,51.240525609314,0.0485128603941739,0.00242143461024265,0
-108.057660664189,39.0194009903548,51.7963067132215,51.8565070829273,0.0506069606449437,0.00209120959106227,0
-108.056990759289,39.0145596966794,39.5279759196714,39.5667779201334,0.0499818223231363,0.00187835625879014,0
-108.057046953049,39.0148262222043,40.3060786725274,40.3404190992027,0.0244924396120822,0.0119204480715207,0
-108.057103147296,39.0150927476746,41.0856080256436,41.1153147217031,0.0541728846686902,0.00207112800663598,0
-108.057159342029,39.0153592730905,41.8521098551599,41.8800646866458,0.0496994306813864,0.00216454839223556,0
-108.05721553725,39.0156257984519,42.5906237151772,42.6208253949375,0.0529164331804404,0.00196661980663349,0
-108.057271732957,39.0158923237588,43.3022093650619,43.3367945714502,0.0433414011224765,0.00192218253706067,0
-108.05732792915,39.0161588490112,43.9997996017626,44.0385082257639,0.0492578418833704,0.00177267997982768,0
-108.057384125831,39.0164253742091,44.6974739858701,44.7390118743104,0.0444153257935862,0.00209500828367767,0
-108.057440322998,39.0166918993526,45.3961613136709,45.4397866394109,0.060082968573409,0.00217381231069165,0
-108.057552718793,39.0172249494759,46.7544890249155,46.777461520858,0.0564591820487573,0.00222782314268874,0
-108.05760891742,39.0174914744559,47.4013649813801,47.4518242403717,0.0465334915676341,0.0023314504418382,0
-108.057665116534,39.0177579993813,48.0314339139683,48.083764206927,0.0529132936247219,0.00217739745425992,0
-108.057721316135,39.0180245242522,48.6498765186947,48.7041133683591,0.0411678251691723,0.00209907384087992,0
-108.057777516223,39.0182910490687,49.2615468695944,49.3181799858325,0.0543773106265169,0.00194979566844793,0
-108.057833716798,39.0185575738306,49.8725497456714,49.9318866949195,0.046847660078511,0.00186808240316941,0
-108.057889917859,39.0188240985381,50.4898012415625,50.5514419775637,0.0469620229755742,0.00251027655668244,0
-108.057946119408,39.019090623191,51.1138558108928,51.1766682808528,0.0472342809445145,0.00232797491620916,0
-108.058002321443,39.0193571477894,51.7329745419491,51.7955295048509,0.0468525463982668,0.00274043386666817,0
-108.057388588934,39.0147823822767,40.316649475542,40.3441525222822,0.0480435637253172,0.00220406049548154,0
-108.05744478441,39.015048907534,41.1098460157591,41.1337249240682,0.0437897744798511,0.00193290175932609,0
-108.057500980371,39.0153154327367,41.8829222986321,41.9069977625478,0.0601292088493281,0.00251694872072156,0
-108.05755717682,39.015581957885,42.6196832397209,42.6468160027541,0.0463018948202131,0.00202636304416228,0
-108.057613373755,39.0158484829788,43.3228760939672,43.3542075107396,0.0507839305855116,0.00201085997214712,0
-108.057669571177,39.016115008018,44.0085384846371,44.0440308127859,0.0479415229649368,0.00202902705103786,0
-108.057725769086,39.0163815330028,44.6939012727865,44.7332980499315,0.049743155860084,0.00179136287624045,0
-108.057781967481,39.0166480579331,45.382005812449,45.4252809825208,0.0498231173412959,0.0019220913675394,0
-108.057894365733,39.0171811076302,46.7277583938214,46.777461520858,0.0466177906564324,0.00188447571938242,0
-108.057950565588,39.0174476323969,47.3727764504626,47.4237040376309,0.0542916072973177,0.00212305476095294,0
-108.058006765931,39.0177141571092,48.0018020179037,48.0532016011062,0.0511044467281115,0.00200520333327083,0
-108.05806296676,39.017980681767,48.6167985756076,48.6694798181022,0.0491860049423216,0.00244435373057597,0
-108.058119168076,39.0182472063703,49.2198302421746,49.2756925105929,0.0553187023314643,0.00148547415954815,0
-108.058175369879,39.0185137309191,49.818317152107,49.8783728490332,0.0563753754252344,0.00169762301331186,0
-108.058231572169,39.0187802554133,50.423314525388,50.4867983602398,0.0508559573038404,0.00251954755860261,0
-108.058287774946,39.0190467798531,51.0413598915619,51.106312346511,0.0470584830613064,0.00236583501619269,0
-108.058343978209,39.0193133042384,51.662159510631,51.7269891202375,0.0363171973223085,0.00513913798758802,0
-108.057730224333,39.0147385413636,40.3376080445411,40.3624345285951,0.0516691021011203,0.00189896984003384,0
-108.057786421037,39.0150050664078,41.1386185156259,41.1628298154212,0.0391903546315244,0.00203248863202519,0
-108.057842618227,39.0152715913974,41.9119606605935,41.938984450761,0.0487369639170874,0.00214529472941147,0
-108.057898815903,39.0155381163325,42.6449740461033,42.6760933061597,0.0403526900581847,0.00240192951838153,0
-108.057955014067,39.0158046412131,43.3412366412577,43.3761947840971,0.0534692262409011,0.0020252324949641,0
-108.058011212717,39.0160711660392,44.0170321374099,44.0553023650913,0.0546579356466576,0.00216842939351015,0
-108.058067411854,39.0163376908109,44.6900061811353,44.7316934141695,0.0555602247930446,0.00172094544387352,0
-108.058123611478,39.016604215528,45.3654813563194,45.4109907538498,0.0573972051586102,0.00179282813821964,0
-108.05829221327,39.0174037893524,47.3439568754125,47.3949691994287,0.0529917429532896,0.00175810800694186,0
-108.058348414841,39.0176703138515,47.9756303603635,48.0263500648326,0.0595914873565305,0.00164698849628884,0
-108.058404616898,39.0179368382961,48.5889439576273,48.6409855725342,0.0535013162081436,0.00165839868699924,0
-108.058573225992,39.0187364113029,50.3580622057111,50.4209020708464,0.0534809944399288,0.00219391718423668,0
-108.058629429998,39.0190029355295,50.9669311018176,51.031922468794,0.0497965749395268,0.00199250721735724,0
-108.058685634489,39.0192694597016,51.5841088776099,51.6509048989983,0.0459600151906975,0.00273915309770881,0
-108.057903268371,39.0138951246451,37.8509532755258,37.8873310620484,0.0469303816833543,0.0018605552732037,0
-108.058015661801,39.0144281745795,39.5348814401448,39.560809128838,0.0510365617102467,0.00191194457955471,0
-108.058071859245,39.014694699465,40.3572067314399,40.382708820663,0.0411022321490028,0.00461094045226358,0
-108.058128057177,39.014961224296,41.1568075651779,41.1857128600623,0.0501914860145255,0.00206347006828902,0
-108.058184255595,39.0152277490724,41.9239227699576,41.9578924764218,0.0469700152862149,0.0019702183583,0
-108.0582404545,39.0154942737944,42.6515045184793,42.6899059268583,0.0509637641637412,0.00204318893683086,0
-108.058296653892,39.0157607984619,43.3437709792274,43.3847225838694,0.0491477165271834,0.00203585983756451,0
-108.05835285377,39.0160273230749,44.0152581745169,44.0573233240751,0.0481580127160232,0.00236725519302829,0
-108.058409054135,39.0162938476333,44.6811548103497,44.7244079335863,0.0416006812835264,0.00207291348569719,0
-108.058465254987,39.0165603721373,45.3473566346529,45.3928211739518,0.0509115159771733,0.00191676891900868,0
-108.058521456326,39.0168268965867,46.010586843232,46.0388857488659,0.0535447178827739,0.001481395478161,0
-108.058746266549,39.0178929938395,48.5566531874285,48.6113500041438,0.0473211860169675,0.00172267667950378,0
-108.058971084562,39.0189590902202,50.8988070320588,50.961230431592,0.0559046147996408,0.00195671390697832,0
-108.05908349649,39.0194921380835,52.1052354096124,52.175925818283,0.0477880240734815,0.00257095135989728,0
-108.059139703184,39.0197586619333,52.6932602980331,52.7651036033627,0.023246024126144,0.0107862530061472,0
-108.058244899112,39.0138512824004,37.8593963927003,37.8800357584172,0.0572078714682103,0.00150168349633781,0
-108.058301096812,39.0141178071817,38.7150260189067,38.7359604336228,0.0384639016932064,0.00227055201226169,0
-108.058357294998,39.0143843319085,39.5548024940495,39.5775689372799,0.0230914390893904,0.0123086974606896,0
-108.058413493671,39.0146508565808,40.3730367546019,40.3997028252338,0.030806981183814,0.0106877176213907,0
-108.05846969283,39.0149173811986,41.163136869361,41.1954951850846,0.00502908711151189,0.0136343664690286,0
-108.058525892477,39.015183905762,41.9200783762019,41.9584063079504,0.0423454950046897,0.00223109102108838,0
-108.05858209261,39.0154504302708,42.6421859298013,42.6846645152337,7.95359286303749e-06,0.0671656483308487,0
-108.05863829323,39.0157169547251,43.334904752617,43.3783599225067,0.0481228854883055,0.00219635719260338,0
-108.058694494336,39.0159834791249,44.0096397966662,44.0518130228854,0.0424696217134469,0.0024665223828112,0
-108.05875069593,39.0162500034702,44.6764357420875,44.7173469490235,0.0492892035971272,0.00179677119156683,0
-108.05880689801,39.016516527761,45.3388946988823,45.3802420905055,0.049213753844168,0.00170003883888415,0
-108.058863100577,39.0167830519973,45.9954056697627,46.0388857488659,0.0519506935809686,0.00170513006041709,0
-108.05931273864,39.0189152439252,50.8453225772938,50.9027423988922,0.0540039873839781,0.00187392086728358,0
-108.059425153024,39.0194482913621,52.0234565411981,52.0900089247274,0.0462256303177147,0.00237729776199621,0
-108.059481360947,39.0197148149988,52.6105275282203,52.6774003872169,0.0456924408881331,0.00249137767821372,0
-108.059537569356,39.0199813385809,53.1931120121167,53.2561468318287,0.0518101564506415,0.00245241882985494,0
-108.059593778253,39.0202478621085,53.7587823042343,53.8164003292632,0.0469450772271798,0.00298915808186838,0
-108.058530330926,39.0135409145474,37.0195634850336,37.0371514365679,0.0512973330196581,0.00148716779954768,0
-108.058586529367,39.0138074391701,37.8839331640388,37.9046636011042,0.0492758842600888,0.00286422821628057,0
-108.058642728294,39.0140739637383,38.7364138266068,38.7596777022727,0.0121204483231371,0.0111532076044625,0
-108.058923730233,39.0154065857616,42.6274801706579,42.6705296005822,0.0550344643955034,0.00151268153809462,0
-108.058979932081,39.0156731100027,43.323232987995,43.366207493483,0.0428110211666081,0.00205099494705112,0
-108.059036134416,39.0159396341893,44.0071888392294,44.0471243565994,0.0482397242955707,0.00207117557198446,0
-108.059092337238,39.0162061583215,44.6824231246706,44.7191300090796,0.0457744928922545,0.00225835904426765,0
-108.059148540546,39.0164726823991,45.3475594230729,45.3829315893662,0.0531382178149932,0.00174670906805996,0
-108.059204744342,39.0167392064222,46.000747281283,46.0369657943973,0.0474248228867323,0.00164954449594607,0
-108.059260948624,39.0170057303908,46.6418765420118,46.6980302640853,0.0569746159696733,0.00149533870948298,0
-108.059766809072,39.019404443655,51.964823113193,52.0226310484051,0.0435825704373849,0.00259549487002616,0
-108.059823018223,39.0196709670785,52.5521235314794,52.60892476869,0.0493162609437151,0.00242115314472726,0
-108.059879227861,39.0199374904474,53.1488483399519,53.2009900095146,0.0462200170293397,0.00267775886947627,0
-108.059935437986,39.0202040137618,53.7362800658695,53.7828406877816,0.0475147598802129,0.00252420703049526,0
-108.059991648598,39.0204705370217,54.286628823812,54.329241938988,0.0229527702872564,0.0103924440207712,0
-108.058871959465,39.0134970705448,37.0211555133301,37.0533724656841,0.0529612656897165,0.000976408166442804,0
-108.059152962677,39.0148296920473,41.1703731196655,41.2029711777003,0.0509702472881926,0.00102727102248216,0
-108.05920916478,39.0150962161843,41.9067600893332,41.9444350273042,0.0462370533748522,0.00216198341173522,0
-108.059265367369,39.0153627402668,42.6147946807406,42.6565128968661,0.0642613198931349,0.00177061865297324,0
-108.059321570446,39.0156292642948,43.3126821342762,43.3543333147004,0.0438264356578059,0.0022722468012076,0
-108.059377774009,39.0158957882682,44.0077335718109,44.0458795703939,0.0506430344277776,0.0023350730301925,0
-108.059433978059,39.0161623121871,44.6963655330552,44.7301142113346,0.0488081410771806,0.00205348749984048,0
-108.059490182595,39.0164288360516,45.3715240203759,45.401821149033,0.0470241230724784,0.0017870836607442,0
-108.059546387619,39.0166953598615,46.0294481058169,46.0577882698433,0.0489467088752194,0.00163010461772874,0
-108.059602593129,39.0169618836169,46.6699376366929,46.6980302640853,0.0543600747736317,0.00148042804175238,0
-108.059658799127,39.0172284073178,47.2915169761749,47.3676535571683,0.0449795386569102,0.0022381353530049,0
-108.059715005611,39.0174949309641,47.8937049168069,47.9633550997791,0.0490237047728978,0.0017194450551807,0
-108.059771212582,39.017761454556,48.4809778014067,48.540962190091,0.0500849081183008,0.00166556466749671,0
-108.05982742004,39.0180279780933,49.0620526640701,49.1045659060986,0.056038766082318,0.00146861774555021,0
-108.060108464633,39.0193605949622,51.9307011558963,51.9815399792497,0.0513356515141259,0.00252797298075141,0
-108.060164675012,39.0196271181725,52.5163577445469,52.5663882554975,0.0481546138561293,0.00245364239223121,0
-108.060220885879,39.0198936413282,53.1205601024077,53.1684248865735,0.0507949740298871,0.00259630371095479,0
-108.060277097232,39.0201601644293,53.7209134034428,53.7671083341729,0.0483514603658043,0.0026903436263889,0
-108.059382191669,39.0142527979823,39.5598080690414,39.5920499636673,0.00435310860628764,0.0119554265688284,0
-108.05949459687,39.0147858459934,41.1815803714847,41.2112060462374,0.0486977856275862,0.00167995158559157,0
-108.059550800201,39.0150523699172,41.9106572043728,41.945287079824,0.046180000398939,0.00196215762210585,0
-108.059607004019,39.0153188937865,42.6087859494092,42.6478439576606,0.0488338177601822,0.00196483048636257,0
-108.059719413115,39.0158519413615,44.0088421167491,44.0457943440018,0.0432730096133087,0.00212229263968891,0
-108.059775618393,39.0161184650673,44.7123902116251,44.7448497313785,0.0506970879580184,0.00204218089507816,0
-108.059831824158,39.0163849887185,45.4038272699294,45.4314330718354,0.0476122356473932,0.00183708502776595,0
-108.05988803041,39.0166515123152,46.0757699765193,46.0992059674136,0.0455823935621941,0.00196323119764944,0
-108.059944237148,39.0169180358574,46.7246531619704,46.7459473728824,0.0528226791224914,0.00194349378013755,0
-108.060000444374,39.0171845593451,47.3450106655966,47.3676535571683,0.0492168559203409,0.0015000019773656,0
-108.060056652086,39.0174510827782,47.9361292746858,47.9633550997791,0.047858634277876,0.0015255454935358,0
-108.060112860286,39.0177176061569,48.5082789412451,48.540962190091,0.0448485318334033,0.00174627446199134,0
-108.060169068972,39.017984129481,49.0760199475606,49.1131593986339,0.0545705291173044,0.00170829842458048,0
-108.060225278145,39.0182506527506,49.6486294069511,49.6889719641292,0.0499137946060143,0.00157182235092055,0
-108.060450119707,39.0193167452838,51.9100172396003,51.9577696908128,0.044740499709763,0.0030880874327799,0
-108.060506331315,39.0195832682808,52.4908649063938,52.5385753135714,0.0460292947836759,0.00245292054633606,0
-108.06056254341,39.0198497912232,53.0899046770366,53.1397652621373,0.043953639790083,0.0025955509414538,0
-108.060618755991,39.0201163141112,53.6857848681834,53.7399307976649,0.0460138435475094,0.00276941412230418,0
-108.06067496906,39.0203828369446,54.2518062566798,54.309474123038,0.0473586441558773,0.00278561651205872,0
-108.060731182616,39.0206493597235,54.6627281837012,54.7019041707021,0.0439781357379494,0.00335933062930494,0
-108.058993220605,39.0107441367535,26.9506530878846,26.968271589837,0.103057857741521,0.00940507436324509,0
-108.059049417863,39.0110106612818,28.0632580305659,28.0818514306595,0.118497747183171,0.00857499758382533,0
-108.059611417209,39.0136759035663,37.7904916360405,37.827229192749,0.0528425497261584,0.00111247683558081,0
-108.059667619821,39.013942427495,38.672648436072,38.7018129519322,0.0408454060560417,0.00221437276920468,0
-108.059723822919,39.0142089513691,39.5597532578887,39.5833170069828,0.0448520210013742,0.00226241888933276,0
-108.059780026505,39.0144754751888,40.4151932228646,40.4377705679814,0.0432006198657419,0.00217982990038465,0
-108.060061051734,39.0158080934692,44.0089407953501,44.0454012823395,0.0591126110208825,0.00170619537896964,0
-108.06011725824,39.0160746169618,44.7241090095401,44.7573211667899,0.0443409319505268,0.00209986854018577,0
-108.060173465233,39.0163411403998,45.4309496525001,45.4604904320665,0.0542580468046048,0.00163830764411564,0
-108.060229672713,39.0166076637833,46.1177037306595,46.1442417748008,0.0508269964443031,0.00177186548048289,0
-108.06028588068,39.0168741871123,46.7763026476809,46.8018442953264,0.0477505249253947,0.00222941600585594,0
-108.060342089134,39.0171407103867,47.3978695148658,47.4252091910112,0.0454788467033657,0.00235664109659403,0
-108.060398298075,39.0174072336067,47.9812728315467,48.0123881869748,0.0525343715500535,0.00128942358925108,0
-108.060454507503,39.0176737567721,48.5407681904106,48.5758103642999,0.0526673519313776,0.00156847862236342,0
-108.060510717417,39.017940279883,49.0943871841561,49.1329715520454,0.0550390906406923,0.0019104680115978,0
-108.060566927819,39.0182068029394,49.6532814970791,49.6956417558675,0.0437787778422466,0.00178796166302397,0
-108.060623138707,39.0184733259412,50.2142228022907,50.2604519268358,0.050856479179356,0.00174143406048385,0
-108.060679350082,39.0187398488886,50.7726554574554,50.8214538254017,0.0521911978699725,0.00180792374557902,0
-108.060735561945,39.0190063717814,51.3293711932893,51.3781304996411,0.0481016224651069,0.00235119869256627,0
-108.060791774294,39.0192728946196,51.892147171577,51.9396802556321,0.0525611613275061,0.00314203050671581,0
-108.06084798713,39.0195394174034,52.4668833545634,52.5150748998433,0.0558540870531183,0.00250999014248005,0
-108.060904200453,39.0198059401326,53.0507849192156,53.1040019917985,0.048382618291578,0.00253015528695561,0
-108.060960414263,39.0200724628073,53.6287316341713,53.6895204453419,0.0495187732471072,0.00285802531443294,0
-108.061016628561,39.0203389854275,54.1856234232306,54.2519267934833,0.0448762612563637,0.00310171934056158,0
-108.059278637406,39.0104337675566,25.7945074484339,25.8058020601461,0.0421760616985435,0.0121750316469339,0
-108.059334835405,39.0107002919261,26.9134511412678,26.9256454609232,0.0868935418723717,0.0102129003330572,0
-108.05939103389,39.0109668162412,28.0250129807549,28.0393864283775,0.118347954857876,0.00860664971226627,0
-108.059447232863,39.0112333405018,29.1272422554856,29.1446232693338,0.137181951389194,0.00781955712537169,0
-108.059953045516,39.0136320563941,37.7755865329336,37.8030633284186,0.0502496873564316,0.00168266560842563,0
-108.060009249356,39.0138985801096,38.6739175055701,38.6959097830678,0.0467038104905325,0.00192246181391772,0
-108.060065453683,39.0141651037705,39.5715840425792,39.5930307442897,0.045172302991704,0.00193851224294604,0
-108.060121658496,39.014431627377,40.4311943031946,40.4566610230676,0.0219815208954694,0.00996992433146142,0
-108.060402689866,39.0157642445914,44.0064053095645,44.0432455356885,0.0512987635362255,0.00179700988752902,0
-108.060458897601,39.0160307678707,44.7268611676352,44.7624175596659,0.0494691498170094,0.00203171911376509,0
-108.060515105822,39.0162972910955,45.4406054346391,45.4758508858555,0.0497071312753129,0.00226860421793725,0
-108.06057131453,39.0165638142658,46.1331758951275,46.1692231663491,0.0493208689869192,0.00174559137776016,0
-108.060627523726,39.0168303373816,46.7947439186241,46.8325527503526,0.0557097533734795,0.00204897302510287,0
-108.060683733408,39.0170968604428,47.4172710416585,47.457039294563,0.0465606490969912,0.00200672591064235,0
-108.060739943577,39.0173633834496,48.0003567714811,48.0412667172102,0.0559780495114974,0.00147973716611024,0
-108.060796154233,39.0176299064018,48.5574748183486,48.5986750961532,0.0537374202148271,0.00171305120339036,0
-108.060852365375,39.0178964292994,49.1048843685832,49.1468054135944,0.0479638996270159,0.00188826147895772,0
-108.060908577005,39.0181629521426,49.6529221348666,49.6971474335653,0.0542557798759644,0.00182635559333001,0
-108.060964789122,39.0184294749312,50.2024149202573,50.2496121696211,0.0523483347349029,0.00196579788754627,0
-108.061021001726,39.0186959976653,50.7535999872476,50.8025762965086,0.0501302098663797,0.00177941841187778,0
-108.061077214816,39.0189625203448,51.3094021873752,51.3581045174832,0.0474010722301442,0.00239702170277579,0
-108.061133428394,39.0192290429698,51.8717683297015,51.9201962892643,0.0476270857266387,0.00308289289743072,0
-108.061189642458,39.0194955655403,52.4384757137475,52.4893512102215,0.0440904710565063,0.00284379813741757,0
-108.06124585701,39.0197620880563,53.0036706190731,53.0607702537322,0.0449435595848195,0.00265908222802126,0
-108.061302072049,39.0200286105177,53.5602755360341,53.6247220102308,0.0486934194408761,0.00273812228845694,0
-108.061358287574,39.0202951329246,54.1048637911723,54.1739707716147,0.0436059829441356,0.00296026513684528,0
-108.061414503587,39.020561655277,54.5793670303413,54.6252403760296,0.0114633571212531,0.0112709498971138,0
-108.059564051751,39.010123397746,25.0132848019324,25.0131524901608,0.0843541611681217,0.0104409939391015,0
-108.059676449718,39.0106564461134,26.8983342044379,26.9013602892501,0.0405080739386463,0.0118204279481886,0
-108.059732649431,39.0109229702153,28.0070666062346,28.0131448037495,0.153414006064335,0.00718951272317969,0
-108.060294673337,39.0135882082363,37.7616048919102,37.7913846266692,0.0485749492014048,0.00186031421499969,0
-108.060350878405,39.0138547317386,38.6651249303185,38.6949537782439,0.0473017871149532,0.00219517147352226,0
-108.060407083959,39.0141212551864,39.5578012749552,39.5929039837259,0.0438591030701976,0.00225316287282873,0
-108.060744327511,39.015720394728,43.9994487693666,44.0374667884107,0.0482763946327506,0.00207099501718468,0
-108.060800536474,39.0159869177941,44.7198388538312,44.7580615426455,0.0482029061199273,0.00206271531034194,0
-108.060856745924,39.0162534408057,45.4317219025773,45.4721339670837,0.0438602904037795,0.00185140638940769,0
-108.06091295586,39.0165199637628,46.121870470707,46.1652406038582,0.0538879816296173,0.0017770111062244,0
-108.060969166284,39.0167864866653,46.7822212525321,46.8280685536596,0.0505482026146131,0.00188376425423917,0
-108.061025377194,39.0170530095133,47.4075067617437,47.454296882713,0.0532024224265334,0.00186854000316434,0
-108.061250225705,39.0181191003601,49.6524657595315,49.6962937041077,0.0508138488172931,0.00192550042022632,0
-108.06130643905,39.0183856229354,50.1958099951786,50.2404075058023,0.0520793440145152,0.00187518343582598,0
-108.061362652882,39.0186521454563,50.7421030586899,50.7873859706785,0.0548097098492862,0.00186403595092621,0
-108.061418867201,39.0189186679225,51.293687244992,51.3402120531015,0.0467221270278379,0.00233632037093618,0
-108.061475082007,39.0191851903343,51.8484674034929,51.8979711290805,0.0491693294063748,0.00275086219709667,0
-108.0615312973,39.0194517126916,52.4014487763855,52.4559717549185,0.0492856305892855,0.00261763185665483,0
-108.06158751308,39.0197182349943,52.9482052387803,53.0088174893466,0.0443416959018011,0.00284734692984735,0
-108.061643729347,39.0199847572424,53.4878243295786,53.5536176514647,0.0456929085421249,0.0028610424730361,0
-108.061699946101,39.0202512794361,54.0226675314592,54.0912539991796,0.0468520765755804,0.0030840186685076,0
-108.061756163342,39.0205178015751,54.5354710824619,54.580202714651,0.0390234067596778,0.00398130288002554,0
-108.060074264485,39.0108791232039,28.0079105847423,28.0088781844652,0.0993728773331471,0.00957415130820586,0
