"x","y","AngX","AngKu","HHx","HHku","VVx","VVku","Volxh","Volkh","Volxv","Volkv","GXh","GKh",""
-107.991823647522,39.028377277278,48.9569671039058,49.0073644579724,-8.84918545147115,2.42398076153456,-13.229629025705,-13.8073139894897,0.0550992814391294,0.16478224722405,0.0577829240398888,0.172385337248864,0.0752418404683148,1.58264086725561,637
-107.991879612527,39.0286438429024,49.4908628817151,49.5516835837374,-9.33168371467857,3.10869121614158,-16.3455705918112,-13.4589518959449,0.0548868040683279,0.161325848878895,0.0573672975655522,0.169017722627376,0.061748930406297,1.88450216703034,638
-107.991935578015,39.0289104084729,50.003471034501,50.0718486011494,-8.76766916338965,3.41403224472916,-14.7419229025017,-13.6204566688885,0.0537937985425851,0.157143257162551,0.056309320335667,0.16418863153302,0.0790169069430229,2.03769855235125,639
-107.992215412718,39.0302432355166,52.5056320942763,52.5574094916087,-7.58147874975933,5.11056258171289,-13.979969401352,-13.4257684650789,0.0484514625907837,0.140071798583683,0.0514335345028041,0.148337173220241,0.12607131849868,3.10374454915552,640
-107.99227138111,39.0305098007636,53.0035686177537,53.0528209740612,-7.73410779041226,5.69922031517541,-14.7097534199515,-13.1535719695398,0.0474323112390256,0.13688536385035,0.0504497004622116,0.145230934278031,0.121063543477494,3.57779997326742,641
-107.990542590541,39.0206032041994,27.84950448299,27.8665213974451,-4.26966519347527,-1.58784915637022,-5.38392525377809,-11.8033952861408,0.0874349873235453,0.284746027766023,0.0884553884003715,0.287877887812214,0.286704443012899,0.409023282467429,642
-107.990654495437,39.021136338098,29.8252739360473,29.8591387769782,-5.05394820296802,-1.23144825212779,-7.18512027067591,-9.25716578534324,0.0854096372199352,0.273171484327197,0.0865493736541133,0.276624608895823,0.226914234468195,0.479932898020037,643
-107.992109435155,39.0280670591591,48.4421976273464,48.4772020250475,-9.4955686065922,2.2144673278139,-14.8792063529163,-14.1966487020859,0.0561294686918914,0.168197132830927,0.058777978093658,0.175709930631738,0.0561869221202002,1.496927451063,644
-107.992165400906,39.028333624626,48.9604670296046,49.0075222113058,-7.90850662382747,2.99678921272502,-13.0982284291904,-12.5372907818023,0.0550944955807703,0.164771973196818,0.0577792719135212,0.172376788674075,0.106769157467074,1.8290157673637,645
-107.992221367141,39.028600190039,49.4627903119121,49.5215283728544,-9.29893419828064,3.20646787908689,-16.9023222036124,-14.9266400080928,0.0549377621494289,0.160831538415063,0.0574182205541858,0.167783244710602,0.0625808300337058,1.93157846629527,646
-107.99227733386,39.028866755398,49.9532588454074,50.0202083563094,-9.02586503486542,3.60411055050358,-16.0687463779296,-14.3855058258105,0.0538910198814224,0.157450014280925,0.0564046905700077,0.164492664245761,0.0712539783533148,2.13558694650204,647
-107.992333301063,39.0291333207031,50.4402386272785,50.5108797466293,-8.22503669695694,4.02809034757176,-13.7584149861924,-13.1781989166593,0.0526075760695131,0.153210192918425,0.055432414185595,0.161109652957574,0.0978785042301012,2.37497588097487,648
-107.99238926875,39.0293998859543,50.9333153790277,51.0035093533194,-8.54483273140507,4.30060426665999,-15.2300853342207,-13.9554322407422,0.0516181448961204,0.150050261644202,0.0544813193576959,0.158043256260911,0.0881849310503583,2.54185906186936,649
-107.992445236921,39.0296664511516,51.4419855829578,51.5078680022222,-8.7610237327492,4.74108536257948,-15.7860589692546,-13.6602176234913,0.0507543053953771,0.147196872802922,0.0536660994684204,0.15530461731998,0.0822597782043112,2.83206402251301,650
-107.992501205575,39.0299330162949,51.9670196839552,52.0261017585324,-8.1414965345567,4.97108372943947,-15.022466118931,-13.6908708333298,0.0496835724313326,0.143852570372422,0.0526344681028581,0.152050365792132,0.103725253620341,2.99743989731396,651
-107.992557174714,39.0301995813844,52.4946997287501,52.5476543386403,-8.06259834846963,5.3669606383845,-15.0992605791907,-13.5257357406639,0.0484736887574183,0.140156121721388,0.0514552935938016,0.14842149211774,0.107747581629026,3.30093413430346,652
-107.992395220328,39.0277568404226,48.0006197734477,48.0194087233987,-9.87048158279122,2.23205691064013,-14.7689628981892,-13.8378297575663,0.0570005809789807,0.171127584638456,0.0596177488391824,0.178560176174024,0.0460266058978518,1.50075468103377,653
-107.992619089221,39.0288231013364,49.9266709564114,49.9849781346169,-9.02854999038802,3.81490167404447,-16.7488368883747,-15.3197611066681,0.0539399751939581,0.157662051835192,0.0564539407002766,0.164704391505162,0.0711276780770413,2.24941596941784,654
-107.992675057654,39.02908966643,50.3990375638269,50.4618591467992,-8.57125691981463,4.28090791197047,-14.0501895245519,-13.5322490967025,0.0526914645665022,0.153520623162859,0.0555138870035443,0.161417154526053,0.0862635768553434,2.52620785228421,655
-107.992731026571,39.0293562314697,50.8832302014022,50.9492250104599,-7.88962912963957,4.42031554796299,-13.8551639814912,-13.9011867321083,0.0517206539260733,0.150398153228596,0.0545819951126071,0.158389151003238,0.110848103787019,2.61674453883578,656
-107.992786995972,39.0296227964555,51.3905599758224,51.4572444267976,-7.78139120513216,4.62353161170951,-13.9177319858069,-13.7321467563358,0.0506909100115657,0.147139114691765,0.0535910650949692,0.15521828686573,0.115980411729913,2.75256150365622,657
-107.992842965857,39.0298893613874,51.9238966567405,51.9881861752408,-8.02335918909275,5.11868263530491,-14.433280490178,-13.4945599742645,0.0497696664093943,0.144086872163603,0.0527178260265311,0.152278844526123,0.107869482368614,3.10580014953148,658
-107.992898936226,39.0301559262654,52.4658041663852,52.5264733990647,-7.95540634184438,5.38290648533222,-14.7426212526924,-13.8013594858492,0.0485301708928504,0.140271481459616,0.0515098071020997,0.148533052288235,0.111594911350753,3.31347653524299,659
-107.993016813762,39.0290460111702,50.4025418567614,50.4506270942242,-8.05869191162356,4.19226115143854,-13.2332009266565,-13.7494876677983,0.0526798035420291,0.153581852987714,0.055501913312174,0.161475563069828,0.103682049582591,2.47200334384338,660
-107.993072783909,39.0293125759984,50.8617575485153,50.9184576224549,-7.79134043112767,4.65508290255139,-13.6853340369907,-13.0728043256099,0.0517583177782558,0.150583794414076,0.0546183133349434,0.158569659641449,0.114531614669218,2.77025972129507,661
-107.99312875454,39.0295791407727,51.345683235401,51.4102330804904,-7.99237201998635,4.77858258201436,-14.0323850757496,-13.4017857992251,0.0507810995876029,0.147418654950337,0.0536785186868119,0.155494715120838,0.10798683606722,2.85767670696698,662
-107.993184725655,39.0298457054931,51.8671662438396,51.9358006188981,-7.95781868930009,4.90470017736866,-14.3238820216619,-13.7902061324118,0.0498818614771546,0.144400764680873,0.0528279299939759,0.152588669988412,0.110154301821076,2.94924096854454,663
-107.993240697254,39.0301122701596,52.4107049099655,52.4802002948692,-7.93374934131727,5.51624944906039,-14.3818203832343,-13.5851784921437,0.0486461268092378,0.140566790423732,0.0516242629700193,0.148822205313386,0.112279446818057,3.42086757397283,664
-107.991791567271,39.0215385237627,31.6189244891113,31.6584176395306,-4.45455413807433,-3.16402511595878,-6.30455071485574,-13.5704808878784,0.0825684886945238,0.264212585202189,0.083834528778893,0.268051721388385,0.275977267255658,0.218398717038325,665
-107.991847525101,39.0218050898891,32.6116548161818,32.6239369282214,2.87809119351104,-0.782611031304165,2.16498082643478,-4.14006373320574,0.0814117689539102,0.259179613670108,0.0827558509928503,0.26322311738772,1.85862123998141,0.575921180839054,666
-107.991903483414,39.0220716559617,33.5861138559272,33.5965405487994,2.63227809777984,-0.182456691604156,1.57963259797076,-3.17546885161488,0.0799029898503235,0.253878636886771,0.0813194844704871,0.258132044418926,1.75337282774279,0.704979439964741,667
-107.993302598492,39.028735790253,50.0217519695457,50.0510007165482,-9.18407542260909,3.85926203629036,-17.2449247322391,-15.2889016136,0.0537502792339705,0.157241429185175,0.0562702776236697,0.164294702325127,0.0669178161008461,2.27454932899978,668
-107.993582457799,39.030068613067,52.3480393348847,52.4178000448643,-8.05202057912602,5.29296905996118,-15.5584971505984,-13.3970013576007,0.0487573754804088,0.140956159264458,0.0517310908055531,0.149207654467242,0.107844854523814,3.24200417771515,669
-107.992077329395,39.0212283064813,30.6462444451709,31.6584176395306,-9.17454375922368,-3.16402511595878,-12.3460966925976,-13.5704808878784,0.0842847044175577,0.264212585202189,0.085485693535796,0.268051721388385,0.0366485176460664,0.218398717038325,670
-107.992133287971,39.0214948724503,31.6385328437288,31.6584176395306,-11.0231889161494,-3.16402511595878,-16.1695683379199,-13.5704808878784,0.0828582282271022,0.264212585202189,0.0841312375955315,0.268051721388385,-0.00384840167841739,0.218398717038325,671
-107.992189247031,39.0217614383653,32.6427393628539,32.6621188127153,2.24740792495163,-0.284974319611161,1.30100354420154,-2.53206224866884,0.0814324042489868,0.259177987418559,0.082780312149026,0.263233490988208,1.5963699231246,0.677310770037332,672
-107.993868243799,39.0297583907443,51.8292395556182,51.8750458074986,-7.90015268511615,5.11108494211505,-13.9783337449956,-12.7230501755412,0.0497850505075511,0.144422748571822,0.0527184744343905,0.152582448711764,0.11239025752315,3.09978378213966,673
-107.993924217859,39.0300249549877,52.3111701117295,52.3723876657589,-7.65797192973333,5.25191056755236,-14.0870649738078,-12.8139234904913,0.0488315340106859,0.141204919649028,0.051803029992539,0.149448514240678,0.122644253884398,3.20992339093273,674
-107.993980192402,39.0302915191772,52.794247830277,52.872841516588,-7.34597463818969,5.62951796224561,-13.8693390194708,-12.8862029824961,0.0478449767672047,0.137987042296341,0.0508511215670292,0.146313268881319,0.136402918809836,3.51755511064917,675
-107.992530968477,39.0217177858551,32.6520698199927,32.6800768624982,0.72880976794979,-0.747128971199427,-0.0668870866244716,-4.16547248426663,0.0812417941405777,0.259041957730249,0.0825867090019618,0.263102917754127,1.10147558038939,0.582909596311378,676
-107.994321953209,39.0302478598997,52.7327402600815,52.8085194468023,-7.53114958379969,5.69760971953183,-14.5865751253849,-12.681034735226,0.0479733412178425,0.138400724189208,0.0509757948471035,0.146718286422879,0.128583699759716,3.57490726483262,677
-107.994377929467,39.0305144238237,53.1656350629437,53.2533755477026,-6.85905756222148,6.07000739719435,-12.968211445072,-11.3173040392638,0.0470887608236127,0.135544315958001,0.0501225503710045,0.143934628713888,0.159018951914477,3.91022149202972,678
-107.99471969102,39.0304707633479,53.0997360200576,53.1739978835709,-8.22772005762089,5.66583135068284,-17.1991130282666,-13.6589488466012,0.0472261071016628,0.136044597512254,0.0502562389243624,0.144423820369628,0.103167021590003,3.55019139329987,679
-107.995117431291,39.0306936653323,53.5635859856306,53.6047318374284,-8.45616120566743,5.56838726976945,-17.883010292608,-14.5905572055859,0.0462144860695604,0.133134328033507,0.0492738387370074,0.141574204288528,0.0964723406010859,3.47131336051297,680
-107.995459193105,39.0306500026714,53.650482871271,53.6609474754143,-8.2567126507933,5.35883722167513,-15.8339271076392,-15.538378798128,0.0460234169713776,0.132720928237572,0.0490883621396193,0.141171510316006,0.103369062361895,3.30193883320078,681
-107.995744972773,39.0303397759999,53.2499778892618,53.2543145301879,-8.47390229433712,5.31970341653476,-17.3015481074902,-16.0418338759521,0.0469069664685902,0.135512801082265,0.0499462871859132,0.143899533901525,0.0951981682138826,3.26833663616259,682
-107.99608673239,39.0302961115771,53.3964272145457,53.96699675025,-6.22570940342538,5.57432647936764,-10.6266491734936,-9.04056046081164,0.0464531853504147,0.130737883066268,0.0494897691432804,0.139218825843431,0.192014238272969,3.47864245276794,683
-107.998255074973,39.0289241871256,51.9701270270153,51.9607466396837,-5.52451859884636,4.48606346655976,-8.25205074698289,-8.16780456210465,0.0494391445289055,0.143740902166486,0.0523678805827622,0.151871977362473,0.230812480887321,2.66561231895385,684
-107.998540835482,39.0286139542664,51.4468484455211,51.4454560378448,-4.06463052268807,3.94555855376093,-6.21607889107586,-8.09034187519886,0.0504825557606015,0.147012725003421,0.0533729120475573,0.155055041223807,0.341743957939044,2.33358222584811,685
-107.998826593531,39.0283037207898,50.9150872604591,50.9122916057158,-7.6470899730715,2.8641876481313,-12.7960515568051,-13.8264514315482,0.0518946281872346,0.151612374679174,0.0544702173288917,0.158788537840023,0.120011359007597,1.78221972501417,686
-107.998882584591,39.0285702820214,51.6190008090913,51.6003922091427,-6.36629559603103,3.62059360377409,-9.17050566162959,-6.54828871048079,0.0501256117996024,0.146000260758919,0.0530278393078455,0.154062488649608,0.180745949749509,2.15575614455567,687
-107.999168340925,39.0282600477699,51.0825162577778,51.0696898584348,-5.68287674623399,2.80831838363801,-8.44761077882313,-10.5788794416233,0.0515495245021876,0.150590760465077,0.0541344409741562,0.157787543861091,0.218667262285023,1.75852313370243,688
-107.997718550839,39.0196863993983,27.3685551117149,27.4014196660267,0.759837132412728,0.954419230737232,0.388020543339995,-4.36892853436435,0.089860365448399,0.282021896136831,0.0908918899024081,0.285130303798183,1.10133696987833,0.963759735273493,689
-107.997774528867,39.0199529619337,28.2874590700797,28.3254901020587,0.658735849904921,0.961727305157876,0.339065201273493,-3.39072003853612,0.0886549731345612,0.277701390735959,0.0897551485512084,0.281011609237315,1.07513225025125,0.970178339921878,690
-107.99783050738,39.0202195244152,29.1969036496901,29.2377279087363,0.208548833887714,-0.396370304697892,-0.751149972586567,-5.88626517370048,0.0874562822758826,0.273376625158052,0.0886270016871339,0.276892026231179,0.961735507342924,0.639396762494761,691
-107.998054426269,39.0212857738013,32.7824783292697,32.8176103936457,-5.97232041160205,-2.72062747736596,-8.60807695780706,-11.6160654834587,0.0822006949212126,0.255027359716382,0.0836176212347498,0.259231825134425,0.170594001813991,0.279459770330523,692
-107.998110407201,39.0215523360129,33.6864681356213,33.7229015162145,0.378906149836199,-1.1888646529844,-1.07397027034832,-5.04712092583324,0.0807444509078251,0.249900274505784,0.0822375093562601,0.254321113286946,1.01042102092628,0.510624795430852,693
-107.998166388617,39.0218188981706,34.5789425293358,34.6214898779839,-1.89334960371861,-1.28212497707389,-3.29080952897151,-5.19102054927271,0.0796575663245878,0.245903511271588,0.0812311187371349,0.250554675753393,0.566986117090692,0.498464158841352,694
-107.998004279138,39.019376168799,26.4658110533005,26.5376844305458,-4.75912679216937,0.193214969385266,-5.76991603355194,-8.35427166090468,0.0913433825776087,0.286949713546033,0.0923090200397327,0.289874949380249,0.242918858639722,0.75854417127798,695
-107.998060257912,39.0196427311768,27.3758018144692,27.4001664272812,-2.04143986098715,0.432989375252949,-2.4002353662795,-5.33229829356385,0.0898463716642648,0.281999811995509,0.0908784667628799,0.285108738714465,0.535119085559365,0.822839038952272,696
-107.99811623717,39.0199092935006,28.2803520297403,28.3113839859929,-1.17720968054158,0.461787745354984,-1.56103542628869,-4.86112411942489,0.0886587175028803,0.277736349722628,0.0897584801700878,0.281043997321965,0.673910081649509,0.834453108992316,697
-107.998340159041,39.0209755422563,31.8808815742297,31.9159087430315,-4.47877922431883,-1.99611530544514,-6.28514502021152,-8.28979859251105,0.0834673415951085,0.259573418744334,0.0848084703124836,0.263566620383792,0.273084002185552,0.371948559461111,698
-107.998396140719,39.0212421043103,32.7844497362855,32.8196434906893,-1.1643000749838,-2.12162804586737,-2.26493900328705,-7.79104986235451,0.0821353048760236,0.25494519979046,0.0835517249796798,0.259153511176814,0.682703637897408,0.358586766663459,699
-107.998452122881,39.0215086663104,33.6789659293348,33.7193959667673,1.10194383276594,-0.0324610969219439,0.115007672297522,-2.81233217129906,0.0807677470204204,0.249956927484948,0.0822599111061855,0.254378461591775,1.20805853366288,0.742596492916224,700
-107.998508105527,39.0217752282565,34.5528365737245,34.6019286038629,-3.83792811742712,-1.29332209218368,-5.47974261098239,-5.76294757225942,0.0797466556344641,0.246131773622783,0.0813191353264655,0.250781476908507,0.333497945357313,0.496319216546219,701
-107.999795839996,39.0279061381195,50.6717827716171,50.6445319982711,-11.402404180182,1.48662404891902,-17.0570721248022,-14.9219926184757,0.0523520892949021,0.15328644222017,0.0549036403760824,0.160402835349491,0.0200514142716579,1.25490728326277,702
-107.998234025942,39.0187993753084,25.0691777859131,25.0940881271635,-1.43068595801756,1.03346096449704,-1.76267686451685,-4.57480991106998,0.0932139812409914,0.293893022110071,0.0940822083999727,0.296520467780647,0.626121370446284,0.974769459103227,703
-107.998290004977,39.0190659375825,25.6206540068342,25.7110817130244,-1.73268429896891,0.956139761747534,-2.16604287725243,-5.29859489411542,0.0924504248049884,0.290804544838655,0.0933555515737092,0.29355656050347,0.578563557802012,0.955470721800197,704
-107.998345984497,39.0193324998027,26.5291554805212,26.5376844305458,-4.59185127665025,0.193214969385266,-5.33542946527881,-8.35427166090468,0.091245640361586,0.286949713546033,0.0922157439389065,0.289874949380249,0.256142407647443,0.75854417127798,705
-107.998681871778,39.0209318719905,31.8902951103446,31.922548865963,-1.68883016829379,-1.63231665581976,-2.74415460424399,-7.00391609204611,0.0835735584303494,0.25985633051622,0.0849173387286554,0.263859583298149,0.594250505793303,0.426845704509787,706
-107.998737854685,39.021198433833,32.790951528843,32.8263189520734,-1.31061687259371,-1.35768735823184,-2.24158323860555,-5.02255416629739,0.0821242526130656,0.25479285492842,0.0835411879660058,0.259005017447476,0.657375976251281,0.476735667778846,707
-107.998793838077,39.0214649956214,33.6741530207712,33.7149731202797,-1.65409933501853,-0.661227225401656,-2.87559729670231,-4.06380265507491,0.0807612992247152,0.24996529281921,0.082253045460331,0.254386427637897,0.602505103795551,0.608805523718931,708
-107.998849821952,39.0217315573559,34.5341188507867,34.5803039895884,-3.95611938116788,-1.74966759676459,-5.77760817044465,-7.07470172974393,0.0797719444622452,0.246245680188013,0.0813431282693351,0.250890905928457,0.322378045208074,0.422149393495161,709
-108.000081589696,39.0275959018584,50.0113242508127,49.9918134612394,-4.47984736920503,1.78028660773079,-5.79125044164061,-5.22475200835052,0.0537897301169403,0.157757970257565,0.0562972116088731,0.16476843950108,0.302673930840316,1.34894852603916,710
-108.000137584707,39.0278624623514,50.8934681207125,50.8575252352626,-10.5246389775569,0.857700029866493,-15.2673705916639,-14.6575926902217,0.0518985093789068,0.151915017961837,0.0544617519870133,0.159058081332457,0.0367223796014965,1.06642918998251,711
-107.998575728358,39.0187557057489,25.1172230129747,25.0940881271635,-1.0821361865694,1.03346096449704,-1.731811154124,-4.57480991106998,0.0931532297511497,0.293893022110071,0.094024613244656,0.296520467780647,0.686293396052205,0.974769459103227,712
-107.998631708623,39.0190222678115,25.7071966182265,25.7110817130244,0.299665391637844,0.956139761747534,-0.280129540754183,-5.29859489411542,0.092329638205032,0.290804544838655,0.0932409749038201,0.29355656050347,0.979107113483554,0.955470721800197,713
-107.998687689372,39.0192888298201,26.6101563526405,26.6175777227815,-4.69201454219501,0.385581988074569,-6.83635510203285,-8.32572042612421,0.0911384343319641,0.286581606544011,0.0921140886644533,0.289522874102665,0.24832933435056,0.806262460359601,714
-107.998743670605,39.0195553917747,27.4934442356883,27.5042526634959,-2.77405304466984,-0.382556456346461,-3.94709787763692,-8.83331291222293,0.0896782274871767,0.282621639101374,0.0907187039392794,0.285754399065419,0.438274083854718,0.633059680357964,715
-107.998855634523,39.0200885155221,29.2443531719839,29.2610861607871,-1.74046858533252,-0.394485267602338,-2.5563676208578,-7.22848180030393,0.0873153836762061,0.273159374251218,0.0884885126646981,0.276680055548591,0.582496951930266,0.640010284879467,716
-107.998911617208,39.0203550773148,30.1263847087558,30.1454973528549,-0.62338695575571,-0.70266384728221,-1.54605082931377,-6.45055885147035,0.0859982406311929,0.268398332774039,0.0872383110235048,0.272112657416606,0.780287776478813,0.582217799985134,717
-107.998967600377,39.0206216390536,31.0185315876833,31.0409279233395,-1.430675243536,-0.864167662198471,-2.26078189371583,-5.60258724579965,0.0848638351274021,0.264441406441089,0.0861372989535888,0.268242718761983,0.634473291234706,0.555123273604554,718
-107.99902358403,39.0208882007384,31.9149772087487,31.9425105003611,-2.70406424255464,-1.27447184845043,-3.56017911298684,-5.58477216060318,0.0834951900728155,0.259603797806929,0.0848414180553568,0.263613349857394,0.453034272832663,0.486076751954043,719
-107.999079568168,39.0211547623692,32.804383306082,32.8379167668061,-3.13354262576352,-1.38466302888984,-4.10135161691288,-5.46366575646766,0.0820934323760066,0.254698830548971,0.0835113981159433,0.258913267729807,0.403917163145627,0.472299974652552,720
-107.999135552789,39.0214213239461,33.6790796813759,33.7171397022598,-2.7012071329497,-1.47299076778121,-3.88831058962817,-5.20785408918241,0.0807483906674874,0.249933050151606,0.0822404840443445,0.254354552641302,0.456134157043668,0.462429242919865,721
-107.999247523483,39.0219544469378,35.373528835629,35.4141987427658,-8.25568019961857,-2.0527911244727,-12.0595003803366,-9.53599303135029,0.0782875535649549,0.241171969151066,0.0799274808272624,0.246016049055088,0.0711404451641434,0.382162133112705,722
-107.999303509557,39.0222210083528,36.1844719491636,36.2271274017399,-5.00810558980245,-1.57519375600697,-6.93130581951854,-7.70779863375275,0.0772507457508403,0.23747739902018,0.0788786142915556,0.242279877981692,0.238387369191909,0.458316512859712,723
-108.000423332693,39.0275522253154,50.1910291159209,50.1674807014712,-9.43750395993866,1.63585457620272,-13.1255856006689,-7.35456970522743,0.0534324731665271,0.156666456158571,0.0559505098466906,0.163702211933963,0.0603956575692495,1.30075600239253,724
-108.000479328934,39.0278187855966,51.0977097259609,51.0729200226606,-7.21686515220051,0.815785834168311,-9.54930999616757,-12.869834299569,0.0515175030500688,0.150646746190407,0.054094129017499,0.157824045006047,0.138290047542608,1.05599565816926,725
-108.00053532566,39.0280853458239,51.9304798962763,51.9193844199291,-8.92504990363607,2.36009601465799,-12.2559720105167,-8.52021451471835,0.0496968418534812,0.144857983902151,0.0523236765407282,0.152156206310952,0.0783871958117192,1.57704865890575,726
-107.999085376226,39.0195117205942,27.5759072555017,27.5850872886918,-4.20710954684763,0.461052264686854,-5.06389278611986,-6.86811674842972,0.08988387709469,0.282100213159843,0.0909305596371493,0.285249265195978,0.289683645540282,0.829900911459167,727
-107.999197342603,39.0200448439184,29.3300603256876,29.3367650193885,-1.86328139723875,-0.05666661873787,-2.42570731333996,-5.8331526096792,0.0871804763336217,0.272687739845509,0.0883598273248977,0.276221697246185,0.563955753054069,0.714349044741891,728
-107.999253326518,39.0203114054995,30.2078210386041,30.2155310125261,-2.94866889239582,-0.555239622009006,-3.78342030283592,-5.95451637785648,0.0860002977764533,0.268465546905342,0.0872506921373903,0.272204423299824,0.421145826384824,0.611521010178407,729
-107.999309310916,39.0205779670267,31.0881075142351,31.1000392126788,-3.69369673417695,-1.39050713777551,-4.68479419175281,-6.53655690066255,0.0847190079404073,0.264131477494665,0.0859983315792144,0.267945777341215,0.342480089609298,0.461889695473668,730
-107.999365295799,39.0208445284999,31.9669664864855,31.985822188106,-3.97152982123329,-1.70899161408862,-4.88066236829882,-7.37513295172259,0.0834201987208016,0.259372899323767,0.0847704630111384,0.263391984281459,0.317305336726251,0.415311764840943,731
-107.999421281166,39.0211110899191,32.8395625725765,32.8653039110709,-4.37533477269082,-1.76362605146764,-5.4257951286048,-6.96749754862178,0.0820517930491495,0.254595205433664,0.0834726765945957,0.258816574998584,0.283094186112948,0.411655059686951,732
-107.999477267016,39.0213776512843,33.7052081087196,33.7352792871373,-4.8066190853397,-1.84384585252759,-6.1561606491907,-7.30997561565943,0.0806980516406607,0.249824719518546,0.0821924467032877,0.254250644776908,0.249928777054309,0.404232004455463,733
-107.999645227473,39.0221773350562,36.2097978543939,36.2475725825271,-5.32137743363895,-1.57480510049386,-7.87910284062637,-8.19535143627625,0.0772296941659756,0.237214905334958,0.0788601470130686,0.24202322857747,0.216442113599129,0.458641276790532,734
-108.00070907822,39.0272419876621,49.465232780006,49.6496878307988,-10.3660098740887,-0.242351140961093,-14.0099200601859,-14.2233584781576,0.0542455834750969,0.158053756325615,0.0569797565165184,0.165736234415226,0.0376720877107455,0.787671279064102,735
-108.000765075206,39.0275085477857,50.3691384684981,50.3478184580217,-9.67661738778139,0.0104517673863717,-12.6504912788645,-14.7593246954136,0.0528603038902193,0.154960402596978,0.0553786179023152,0.161996547420568,0.0548700933438585,0.847449103987378,736
-108.000821072677,39.0277751078553,51.2540790938424,51.2485760919346,-4.72080595248725,2.07408091669305,-6.31886621265313,-6.71394274723113,0.0512011760773399,0.149497081739044,0.0537870886997083,0.156697045069106,0.286023545481125,1.46266273334949,737
-108.000877070633,39.0280416678709,52.0453130003989,52.0639874548296,-8.07411291878907,2.18292127541352,-10.6782259965936,-11.9008055478295,0.0495322580300915,0.144114852404685,0.0521692961528725,0.151440903116132,0.106275367156517,1.50895850929011,738
-107.999259131739,39.0186683636711,25.1974423282827,25.2165044492307,-0.761585952234391,2.38156733969275,-1.5977645277347,-2.43363327302553,0.0930255004420954,0.293273226631028,0.0939021855227839,0.295924690454128,0.746127988887716,1.43716752438309,739
-107.999315114463,39.0189349253105,25.8591695975754,25.9474030034905,-1.22905109628296,-0.0615005184764011,-2.17755186096283,-7.75621644539547,0.092110497012155,0.289659725371711,0.0930319881475228,0.292458709294945,0.661409687739414,0.6962790525096,740
-107.999707007084,39.020800855275,32.0553080899072,32.0640472251582,-5.15386035970401,-1.53234952557824,-6.67490438021893,-6.93584986069691,0.0832798934259443,0.258962253781181,0.0846368104031815,0.26299839083941,0.22194079251303,0.443729808071646,741
-107.99976299368,39.0210674164826,32.911915365762,32.9265802208812,-4.50006855418442,-1.9265295845765,-5.82804287808863,-7.85893127221457,0.0819357702736174,0.254260047798628,0.0833625233695406,0.258495244885922,0.272872018209418,0.387462119443298,742
-107.99981898076,39.0213339776362,33.7655894441218,33.7854262045732,-2.56904905846569,-1.80228569212491,-3.56068569335177,-7.01149721892604,0.0806020900655255,0.249541302489722,0.082102718690192,0.253983714746222,0.472869195273188,0.41080451400289,743
-107.999930956373,39.0218670997815,35.4469447060358,35.4768113432993,-4.16884240873939,-1.38931554916258,-6.265648639118,-8.41406457959972,0.0780992892058336,0.240590054975411,0.0797450401715567,0.245447460576582,0.304827507823688,0.485630346233698,744
-107.999986944906,39.0221336607732,36.248010457649,36.2834422099358,-3.95345996603573,-1.00661128803224,-5.91967857726673,-7.10350274844741,0.0771616634030904,0.237004344795747,0.0787951424950562,0.241820524071798,0.325234659419071,0.556115599752173,745
-108.001050819018,39.0271983093576,49.6813347731673,49.6496878307988,-9.23631440568931,-0.242351140961093,-12.5531539021769,-14.2233584781576,0.0538070277879946,0.158053756325615,0.0565555979141908,0.165736234415226,0.0654183094193174,0.787671279064102,746
-108.001106817235,39.0274648692695,50.5433477928547,50.5288310180726,-6.90696200328147,0.705079451705303,-8.62715517956334,-9.72852696958486,0.0525052130439595,0.15378559809051,0.0550337388189237,0.160847779839574,0.151341540681576,1.02248690563379,747
-108.001162815936,39.0277314291274,51.3679870229258,51.3812627241672,-4.59521963230887,2.72564067205047,-6.20839074461,-4.73726364277341,0.0509969337528132,0.14872607318313,0.0535907347626966,0.155949028497548,0.296121787130826,1.7243873114987,748
-107.999600832704,39.0186246911528,25.2385320569203,25.2165044492307,4.04545101511899,2.38156733969275,3.83675655747851,-2.43363327302553,0.0929632294837187,0.293273226631028,0.093842601392681,0.295924690454128,2.445349346729,1.43716752438309,749
-107.999656816657,39.0188912525806,25.9394962240677,25.9474030034905,-1.9858306338202,-0.0615005184764011,-2.76297376868709,-7.75621644539547,0.0919977772098662,0.289659725371711,0.0929246535984252,0.292458709294945,0.541021501335082,0.6962790525096,750
-107.999712801094,39.0191578139544,26.8645712686397,26.9740078270223,-7.64099128316669,-0.221088857700214,-10.3741519677059,-9.91735994604781,0.0906767083299543,0.284586478573421,0.0916699011745182,0.287600771760756,0.0814708517650859,0.665780010511365,751
-107.999768786016,39.0194243752742,27.7818100032606,27.9044838286052,-5.84414188611103,-0.409881544273372,-7.88273032007329,-8.93337193763864,0.0895534939130953,0.280467163462637,0.0906140471995637,0.283681036720662,0.170813429528309,0.629470927792074,752
-107.999824771421,39.0196909365401,28.6881344298825,28.683875851207,0.26256055332132,0.649376422822351,-0.536288844184326,-4.71577392028978,0.0879999402074093,0.275703255223267,0.08912880985516,0.279088906753743,0.974321765782847,0.885578605207644,753
